"date","daten","pack","indiv","sex","agecategory","status","stend","code","exact","lseen","cause","litter"
2003-07-23,37825,"1C","TF043","F","","","","BIRTH","Y","","","C0302"
2009-06-13,39977,"11C","DF156","F","PUP","DEP","END","DIED","Y","","KILLED","D0903"
2009-06-15,39979,"11C","DM155","M","PUP","DEP","END","ADIED","N","13/06/2009","IGI","D0903"
2009-06-17,39981,"11C","11C","","","","","IGI","Y","","1B",""
2009-06-18,39982,"11C","DM154","M","PUP","DEP","END","ADIED","Y","","IGI","D0903"
2004-04-13,38090,"1H","HF039","F","AD","PREG","","STEV","N","11/04/2004","C8, M2, M3",""
2004-04-13,38090,"1H","HF045","F","AD","PREG","","STEV","N","11/04/2004","C8, M2, M3",""
2011-11-25,40872,"2","2","","","","","IGI","Y","","1B",""
2011-11-26,40873,"1B","BM543","M","PUP","DEP","END","DIED","Y","","","B1104"
2011-11-19,40866,"1B","BM545","M","PUP","DEP","END","DIED","Y","","KILLED","B1104"
2011-11-19,40866,"1B","1B","","","","","IGI","Y","","2",""
2010-04-26,40294,"7A","GM081","M","PUP","DEP","START","BORN","N","23/04/2010","","G1002"
2010-09-22,40443,"7A","GF057","F","AD","","END","LSEEN","N","15/09/2010","",""
2010-09-22,40443,"7A","GF062","F","AD","","END","LSEEN","N","15/09/2010","",""
2010-09-22,40443,"7A","GF076","F","SUB","","END","LSEEN","N","15/09/2010","","G1001"
2010-09-22,40443,"7A","GF078","F","INF","","END","LSEEN","N","15/09/2010","",""
2011-11-01,40848,"4B","F1104","","","","","1STMO","Y","","UNK","F1104"
2011-10-22,40838,"7A","GF023","F","AD","MULTI","","BIRTH","Y","","","G1103"
2011-10-22,40838,"7A","GF022","F","AD","MULTI","","BIRTH","Y","","","G1103"
2004-10-22,38282,"1H","M3","F","AD","PREG","END","ADIED","Y","","",""
2004-10-22,38282,"1H","HF033","F","AD","PREG?","END","ADIED","Y","","",""
2010-08-02,40392,"11","DM172","M","PUP","DEP","END","ADIED","N","31/07/2010","APRED","D1002"
2010-08-10,40400,"11","","","","","","SOES","Y","","","ESD1004"
2010-08-14,40404,"11","","","","","","EOES","Y","","","ESD1004"
2010-07-30,40389,"11","D1003","","","","","1STMO","Y","","UNK","D1003"
2010-08-16,40406,"11","D1003","","","","","EMERGE","Y","","","D1003"
2009-11-17,40134,"17","SP014","P","PUP","DEP","END","ADIED","N","16/11/2009","APRED","S0902"
2009-11-17,40134,"17","SP015","P","PUP","DEP","END","ADIED","N","16/11/2009","APRED","S0902"
2009-12-29,40176,"1B","BM216","M","AD","","","ENDEV","Y","","",""
2013-09-18,41535,"1B","BF593","F","SUB","PRIMIP","","BIRTH","Y","","","B1305"
2013-09-18,41535,"1B","B1305","","","","","BORN","Y","","","B1305"
2013-09-18,41535,"1B","BP628","P","PUP","DEP","START","BORN","Y","","","B1305"
2010-07-17,40376,"1B","BP492","P","PUP","DEP","START","BORN","Y","","","B1004"
2010-07-17,40376,"1B","BP488","P","PUP","DEP","END","DIED","Y","","ICIDE","B1004"
2010-07-22,40381,"1B","B1004","","","","","1STMO","Y","","UNK","B1004"
2010-09-09,40430,"14A","YM090","M","INF","","END","ADIED","N","06/09/2010","APRED",""
2009-05-15,39948,"14A","YF013","F","AD","MULTI","","BIRTH","Y","","","Y0902"
2008-05-26,39594,"11","DP123","P","PUP","DEP","","EMERGE","N","","","D0801"
2008-05-26,39594,"11","DM124","M","PUP","DEP","","EMERGE","N","","","D0801"
2008-05-26,39594,"11","DF125","F","PUP","DEP","","EMERGE","N","","","D0801"
2009-04-23,39926,"1H","HM177","M","SUB","","END","ADIED","N","18/04/2009","",""
2009-11-18,40135,"14A","YF058","F","AD","PRIMP","","FPREG","Y","","","Y0905"
2009-11-23,40140,"14A","YM007","M","AD","","END","ADIED","N","16/11/2009","",""
2008-07-07,39636,"1B","B0804","","","","","BORN","N","04/07/2008","","B0804"
2009-03-09,39881,"14A","YF011","F","AD","MULTI","","BIRTH","N","07/03/2009","","Y0901"
2009-03-09,39881,"14A","YF012","F","AD","MULTI","","BIRTH","N","07/03/2009","","Y0901"
2009-03-09,39881,"14A","YF013","F","AD","MULTI","","BIRTH","N","07/03/2009","","Y0901"
2005-05-31,38503,"11","1L","M","AD","","END","ADIED","Y","","",""
2005-05-31,38503,"4B","F0501","","","","","1STFO","Y","","","F0501"
2005-06-03,38506,"1K","KF040","F","INF","","END","ADIED","Y","","","K0404"
2005-06-04,38507,"1K","AU","F","AD","MULTI","","BIRTH","Y","","","K0503"
2005-06-04,38507,"1K","AV","F","AD","MULTI","","BIRTH","Y","","","K0503"
2005-06-04,38507,"1K","KF011","F","AD","MULTI","","BIRTH","Y","","","K0503"
2005-06-04,38507,"1K","KF034","F","AD","PRIMIP","","BIRTH","Y","","","K0503"
2011-08-27,40782,"11","11","","","","","IGI","Y","","17",""
2011-08-27,40782,"17","17","","","","","IGI","Y","","11",""
2011-06-27,40721,"15","VF033","F","AD","MULTI","","ABORT","N","21/06/2011","","V1103"
2011-08-09,40764,"15","VF033","F","AD","MULTI","","FPREG","N","","","V1104"
2014-07-24,41844,"7A","","","","","","SOES","N","22/07/2014","","ESG1405"
2015-10-21,42298,"1H","HF261","F","AD","","","STEV","Y","","HF178, HF182",""
2014-01-10,41649,"14A","","","","","","EOES","Y","","","ESY1401"
2014-01-11,41650,"14A","14A","","","","","IGI","Y","","7A",""
2014-01-11,41650,"7A","7A","","","","","IGI","Y","","14A",""
2013-10-11,41558,"14A","YP102","P","PUP","DEP","START","BORN","N","05/10/2013","","Y1301"
2014-01-15,41654,"14A","YP102","P","PUP","DEP","END","ADIED","N","11/11/2014","","Y1301"
2014-01-20,41659,"14A","YM096","M","AD","","END","ADIED","N","15/01/2014","APRED","Y1004"
2010-03-02,40239,"14B","14B","","","","","NGRP","N","22/02/2010","14A",""
2009-10-14,40100,"11","DF105","F","AD","MULTI","","BIRTH","Y","","","D0904"
2009-10-14,40100,"11","DF125","F","AD","PRIMP","","BIRTH","Y","","","D0904"
2009-10-15,40101,"11","DF017","F","AD","MULTI","","BIRTH","Y","","","D0904"
2009-10-25,40111,"11","DF006","F","AD","MULTI","","BIRTH","Y","","","D0904"
2009-08-27,40052,"1B","1B","","","","","IGI","Y","","2",""
2009-08-27,40052,"2","2","","","","","IGI","Y","","1B",""
2009-08-28,40053,"1B","1B","","","","","IGI","Y","","11",""
2009-08-28,40053,"11","11","","","","","IGI","Y","","1B",""
2009-08-28,40053,"1B","BM316","M","AD","","","ENDEV","Y","","",""
2009-08-28,40053,"1B","BM285","M","AD","","","ENDEV","Y","","",""
2009-08-28,40053,"1B","BM212","M","AD","","","ENDEV","Y","","",""
2009-08-28,40053,"1B","BM346","M","AD","","","ENDEV","Y","","",""
2009-09-15,40071,"14A","YF012","F","AD","MULTI","","FPREG","Y","","","Y0904"
2009-09-28,40084,"15","VM108","M","PUP","DEP","END","ADIED","Y","","PRED","V0904"
2011-03-30,40632,"11","DF166","F","AD","MULTI","","BIRTH","Y","","","D1102"
2011-03-30,40632,"11","D1102","","","","","BORN","Y","","","D1102"
2011-03-30,40632,"11","DP183","P","PUP","DEP","START","BORN","Y","","","D1102"
2009-04-21,39924,"4B","FF058","F","AD","","","STEV","Y","","",""
2009-04-21,39924,"4B","FF059","F","AD","","","STEV","Y","","",""
2013-06-07,41432,"2","TF297","F","SUB","PRIMIP","","ABORT","N","","","T1303"
2013-06-07,41432,"2","TF321","F","SUB","PRIMIP","","ABORT","N","","","T1303"
2013-05-16,41410,"1H","HF125","F","AD","MULTI","","FPREG","Y","","","H1303"
2013-05-16,41410,"1H","HF178","F","AD","MULTI","","FPREG","Y","","","H1303"
2013-05-16,41410,"1H","HF220","F","AD","PRIMIP","","FPREG","Y","","","H1303"
2013-05-16,41410,"1H","HF240","F","AD","PRIMIP","","FPREG","Y","","","H1303"
2010-04-19,40287,"11","DF055","F","AD","MULTI","","FPREG","Y","","","D1002"
2010-04-19,40287,"11","DF136","F","AD","PRIMIP","","FPREG","Y","","","D1002"
2008-11-07,39759,"11","DM131","M","PUP","DEP","","EMERGE","Y","","","D0803"
2008-11-07,39759,"11","DF132","F","PUP","DEP","","EMERGE","Y","","","D0803"
2008-11-07,39759,"11","DM133","M","PUP","DEP","","EMERGE","Y","","","D0803"
2008-11-07,39759,"11","DF134","F","PUP","DEP","","EMERGE","Y","","","D0803"
2009-02-05,39849,"11","DF103","F","AD","NONB","","STEV","Y","","DF055","D0701"
2009-02-05,39849,"11","DF110","F","AD","NONB","","STEV","Y","","DF055","D0701"
2009-02-05,39849,"11","DM084","M","AD","EVICTEE","","STEV","Y","","DM023,DM047","D0603"
2009-02-05,39849,"11","DM106","M","AD","EVICTEE","","STEV","Y","","DM023,DM047","D0701"
2009-02-05,39849,"11","DM100","M","AD","EVICTEE","","STEV","Y","","DM023,DM047","D0701"
2004-10-29,38289,"2","TP149","P","PUP","","START","BORN","N","27/10/2004","","T0404"
2009-08-02,40027,"1H","HP191","P","PUP","DEP","END","ADIED","N","28/07/2009","","H0903"
2009-08-02,40027,"1H","H0903","","","","","1STFO","","","","H0903"
2009-07-17,40011,"4B","F0903","","","","","1STFO","Y","","","F0903"
2009-07-17,40011,"4B","FF158","F","PUP","DEP","END","DIED","Y","","KILLED","F0903"
2009-07-17,40011,"4B","FP159","P","PUP","DEP","END","DIED","Y","","KILLED","F0903"
2009-07-17,40011,"4B","FP160","P","PUP","DEP","END","ADIED","N","08/07/2009","","F0903"
2006-07-07,38905,"4B","FF017","F","AD","","END","ADIED","Y","","",""
2006-07-08,38906,"2","TM158","M","","","END","ADIED","N","27/05/2006","","T0502"
2006-07-08,38906,"11","DP080","P","PUP","DEP","START","BORN","Y","","","D0603"
2006-07-08,38906,"11","DP081","P","PUP","DEP","START","BORN","Y","","","D0603"
2006-07-08,38906,"11","D0603","","","","","BORN","Y","","","D0603"
2006-07-08,38906,"11","DF006","F","AD","MULTI","","BIRTH","Y","","","D0603"
2006-07-08,38906,"11","DF017","F","AD","MULTI","","BIRTH","Y","","","D0603"
2006-07-08,38906,"11","DP082","P","PUP","DEP","START","BORN","Y","","","D0603"
2006-07-08,38906,"11","DP083","P","PUP","DEP","START","BORN","Y","","","D0603"
2006-07-08,38906,"11","DM084","M","PUP","DEP","START","BORN","Y","","","D0603"
2006-01-22,38739,"2","TM188","M","PUP","","","1STMO","N","12/01/2006","","T0506"
2006-01-22,38739,"2","TF189","F","PUP","","","1STMO","N","12/01/2006","","T0506"
2006-02-03,38751,"4B","FM125","M","PUP","","END","ADIED","N","02/02/2006","","F0504"
2006-01-24,38741,"2","T0506","","PUP","","","EMERGE","N","","","T0506"
2006-01-24,38741,"2","TM182","M","PUP","","","EMERGE","N","","","T0506"
2004-08-19,38218,"11","DF038","F","PUP","DEP","END","ADIED","Y","","SICK","D0402"
2004-08-19,38218,"2","TM101","M","AD","","","RETURN","Y","","1N",""
2004-08-19,38218,"2","TM119","M","AD","","","RETURN","Y","","1N",""
2004-08-19,38218,"1N","TM101","M","AD","","","DEPART","Y","","2",""
2006-01-05,38722,"1N","TM165","M","AD","","","APPROACH","Y","","",""
2006-01-06,38723,"1N","BF134","F","AD","","","SOES","N","","","ESN0601"
2006-01-06,38723,"1N","BF134","F","AD","","","EOES","N","","","ESN0601"
2006-01-07,38724,"1B","","","","","","IGI","Y","","2",""
2006-01-07,38724,"2","","","","","","IGI","Y","","1B",""
2006-01-07,38724,"2","TM165","M","AD","","","RETURN","N","","",""
2006-01-07,38724,"1N","TM165","M","AD","","","DEPART","Y","","",""
2006-01-07,38724,"2","","","","","","SOES","Y","","","EST0601"
2006-01-08,38725,"11","DM067","M","","","END","ADIED","Y","","","D0504"
2006-01-09,38726,"1N","NP018","P","","","START","BORN","Y","","","N0601"
2006-01-09,38726,"1N","NP019","P","","","START","BORN","Y","","","N0601"
2006-01-09,38726,"1N","BF137","F","AD","MULTIP","","BIRTH","Y","","","N0601"
2006-01-09,38726,"1N","N0601","","","","","BORN","Y","","","N0601"
2006-01-10,38727,"1H","H0505","","","","","LOST","Y","","UNK","H0505"
2008-07-23,39652,"14A","YF029","F","AD","PRIMIP","","ABORT","N","22/07/2008","","Y0803"
2008-07-23,39652,"7A","GF048","F","SUB","","END","ADIED","Y","","","G0704"
2008-07-25,39654,"1B","BM404","M","PUP","DEP","END","ADIED","Y","","","B0804"
2008-07-28,39657,"14A","YF048","F","PUP","DEP","END","ADIED","N","24/07/2008","","Y0802"
2008-07-29,39658,"7A","GP055","P","PUP","DEP","END","ADIED","N","24/07/2008","","G0802"
2005-12-25,38711,"7A","","","","","","SOES","N","","","ESG0503"
2005-12-25,38711,"7A","","","","","","EOES","N","","","ESG0503"
2005-12-26,38712,"2","TP178","P","","","END","ADIED","N","","","T0505"
2005-12-26,38712,"1N","N0504","","","","","BORN","N","24/12/2005","","N0504"
2005-12-26,38712,"1N","BF121","F","AD","MULTI","","BIRTH","N","24/12/2005","","N0504"
2005-12-27,38713,"1H","HP108","P","","","START","BORN","N","24/12/2005","","H0505"
2005-12-27,38713,"1H","HP109","P","","","START","BORN","N","24/12/2005","","H0505"
2005-12-27,38713,"1H","HP110","P","","","START","BORN","N","24/12/2005","","H0505"
2005-12-27,38713,"1N","TM109","M","AD","","","DEPART","N","21/12/2005","",""
2006-02-06,38754,"11","10","M","AD","","","LEAVE","Y","","EVICTION",""
2006-02-07,38755,"1N","","","","","","IGI","Y","","2",""
2006-02-07,38755,"2","","","","","","IGI","Y","","1N",""
2006-02-07,38755,"2","","","","","","IGI","Y","","1B",""
2006-02-07,38755,"1B","","","","","","IGI","Y","","2",""
2006-02-07,38755,"2","TF189","F","PUP","","END","ADIED","N","04/02/2006","","T0506"
2010-01-06,40184,"1B","BM346","M","AD","","STOP","EM","Y","","EVICTED",""
2010-01-06,40184,"1P","BF361","F","AD","","RESTART","IMM","Y","","1B",""
2010-01-06,40184,"1P","1P","","","","","NGRP","Y","","1B",""
2011-04-23,40656,"4B","","","","","","EOES","Y","","","ESF1101"
2013-05-16,41410,"1H","HF242","F","AD","PRIMIP","","FPREG","Y","","","H1303"
2006-01-26,38743,"2","TM171","M","AD","","END","LSEEN","N","","",""
2006-01-26,38743,"2","TF173","F","AD","","END","LSEEN","N","","",""
2006-01-26,38743,"2","TM154","M","AD","","END","LSEEN","N","","",""
2006-01-26,38743,"2","TM155","M","AD","","END","LSEEN","N","","",""
2009-12-18,40165,"1H","H0905","","","","","BORN","Y","","","H0905"
2009-11-17,40134,"17","FF067","F","AD","","END","ADIED","N","16/11/2009","APRED",""
2009-11-17,40134,"17","SF012","F","AD","","END","ADIED","N","16/11/2009","APRED",""
2010-02-26,40235,"17","SM009","M","AD","","STOP","LGRP","N","23/02/2010","",""
2013-05-02,41396,"2","T1302","","","","","EMERGE","Y","","","T1302"
2012-01-23,40931,"18","UF014","F","AD","PRIMIP","","BIRTH","N","20/01/2012","","U1201"
2012-01-23,40931,"18","U1201","","","","","BORN","N","20/01/2012","","U1201"
2011-12-10,40887,"17","SF019","F","AD","NONB","","SOES","Y","","","ESS1105"
2011-12-15,40892,"17","SF019","F","AD","NONB","","EOES","N","12/12/2011","","ESS1105"
2011-12-29,40906,"17","SF019","F","AD","MULTI","","FPREG","Y","","","S1201"
2011-12-28,40905,"17","SF026","F","INF","","END","ADIED","N","23/12/2011","APRED","S1102"
2012-01-20,40928,"17","SF019","F","AD","MULTI","","BIRTH","N","14/12/2011","","S1201"
2013-06-26,41451,"11","DF225","F","PUP","DEP","START","BORN","Y","","","D1302"
2013-06-26,41451,"11","DF226","F","PUP","DEP","START","BORN","Y","","","D1302"
2013-10-05,41552,"1H","HP270","P","PUP","DEP","START","BORN","Y","","","H1304"
2013-10-05,41552,"1H","HP271","P","PUP","DEP","START","BORN","Y","","","H1304"
2012-04-21,41020,"2","TF289","F","AD","MULTI","","BIRTH","N","17/04/2012","","T1202"
2012-04-21,41020,"2","TF291","F","AD","MULTI","","BIRTH","N","17/04/2012","","T1202"
2012-04-23,41022,"2","TF284","F","AD","MULTI","","BIRTH","N","21/04/2012","","T1202"
2012-08-30,41151,"17","SF019","F","AD","","END","ADIED","N","25/08/2012","SICK",""
2012-09-13,41165,"14A","YF013","F","AD","MULTI","","FPREG","Y","","","Y1204"
2012-09-17,41169,"14A","YF087","F","AD","MULTI","","FPREG","Y","","","Y1204"
2010-05-04,40302,"14A","YF088","F","PUP","DEP","START","BORN","Y","","","Y1001"
2009-05-18,39951,"11","D0903","","","DEP","","EMERGE","Y","","","D0903"
2009-02-11,39855,"11","DM112","M","AD","","","ENDEV","Y","","","D0701"
2009-02-11,39855,"11","DM101","M","AD","","","ENDEV","Y","","","D0701"
2009-02-11,39855,"11","DF017","F","AD","MULTI","","BIRTH","Y","","","D0902"
2004-09-27,38257,"2","TM109","M","","","","LEAVE","Y","","1N",""
2005-06-30,38533,"1K","KM023","M","AD","","END","DIED","Y","","CAR",""
2005-07-01,38534,"2","","","","","","IGI","Y","","1B",""
2005-07-01,38534,"1B","BM207","M","","","","LEAVE","Y","","2",""
2005-07-01,38534,"2","BM207","M","","","","APPROACH","Y","","1B",""
2005-07-01,38534,"2","BM212","M","","","","APPROACH","Y","","1B",""
2005-07-01,38534,"2","TM130","M","AD","","","LEAVE","Y","","1B",""
2005-07-01,38534,"2","TM160","M","AD","","","LEAVE","Y","","1B",""
2005-07-01,38534,"1B","TM130","M","AD","","","APPROACH","Y","","2",""
2005-07-01,38534,"1B","TM160","M","AD","","","APPROACH","Y","","2",""
2005-07-01,38534,"1B","TM130","M","AD","","","DEPART","Y","","2",""
2005-07-01,38534,"1B","TM160","M","AD","","","DEPART","Y","","2",""
2005-07-01,38534,"2","TM130","M","AD","","","RETURN","Y","","1B",""
2005-07-01,38534,"2","TM160","M","AD","","","RETURN","Y","","1B",""
2005-07-01,38534,"1B","BM111","M","AD","","","LEAVE","Y","","2",""
2005-07-01,38534,"1B","BM028","M","AD","","","LEAVE","Y","","2",""
2005-07-01,38534,"2","BM111","M","AD","","","APPROACH","Y","","1B",""
2005-07-01,38534,"2","BM028","M","AD","","","APPROACH","Y","","1B",""
2005-04-27,38469,"1B","","","","","","EOES","Y","","","ESB0503"
2005-04-28,38470,"11","DF061","F","PUP","","","EMERGE","Y","","","D0502"
2005-01-26,38378,"1B","BM258","M","PUP","","","EMERGE","Y","","","B0501"
2005-01-26,38378,"1B","BP259","P","PUP","","","EMERGE","Y","","","B0501"
2005-01-27,38379,"1H","C8","F","AD","","END","DIED","N","25/01/2005","UNK",""
2010-11-10,40492,"1H","HF118","F","AD","MULTI","","BIRTH","Y","","","H1004"
2010-11-10,40492,"1H","HF164","F","AD","MULTI","","BIRTH","Y","","","H1004"
2010-11-10,40492,"1H","HF178","F","AD","MULTI","","BIRTH","Y","","","H1004"
2010-11-10,40492,"1H","HF182","F","AD","MULTI","","BIRTH","Y","","","H1004"
2010-11-10,40492,"1H","HF184","F","AD","MULTI","","BIRTH","Y","","","H1004"
2011-08-18,40773,"4B","","","","","","SOES","Y","","","ESF1102"
2011-08-27,40782,"4B","","","","","","EOES","Y","","","ESF1102"
1995-01-01,34700,"7","","","","","","NGRP","N","","",""
2017-12-04,43073,"7A","GM089","M","AD","","END","ADIED","N","02/12/2017","APRED","G1004"
2017-12-29,43098,"7A","GF159","F","AD","MULTI","","ABORT","N","23/12/2017","UNK","G1706"
2017-12-29,43098,"7A","GM176","M","SUB","","END","ADIED","N","23/12/2017","APRED","G1702"
2009-12-30,40177,"1B","BF469","F","PUP","DEP","END","DIED","Y","","PRED","B0905"
2009-12-30,40177,"1B","BF470","F","PUP","DEP","END","DIED","Y","","PRED","B0905"
2009-12-30,40177,"1B","1B","","","","","IGI","Y","","2",""
2009-12-30,40177,"2","2","","","","","IGI","Y","","1B",""
2012-09-17,41169,"1B","BF484","F","AD","MULTI","","BIRTH","N","15/09/2012","","B1204"
2008-08-08,39668,"2","","","","","","EOES","N","","","EST0802"
2005-07-01,38534,"1B","BM139","M","AD","","","RETURN","Y","","2",""
2005-07-01,38534,"2","","","","","","SOES","N","","","EST0503"
2005-07-01,38534,"1B","BM029","M","AD","","","LEAVE","Y","","",""
2005-07-01,38534,"1B","BM029","M","AD","","","RETURN","Y","","",""
2005-07-01,38534,"2","BM029","M","AD","","","APPROACH","Y","","",""
2005-07-01,38534,"2","BM029","M","AD","","","DEPART","Y","","",""
2005-07-02,38535,"2","BM207","M","","","","DEPART","Y","","1B",""
2005-06-04,38507,"1K","KP057","P","","","START","BORN","Y","","","K0503"
2005-06-04,38507,"1K","KP058","P","","","START","BORN","Y","","","K0503"
2005-06-06,38509,"1H","HM091","M","PUP","","END","ADIED","N","04/06/2005","","H0502"
2005-06-06,38509,"1H","5I","M","AD","","","APPROACH","Y","","",""
2005-06-06,38509,"1H","","","","","","IGI","Y","","7A",""
2005-06-17,38520,"1K","K0503","","PUP","","","EMERGE","Y","","","K0503"
2005-06-17,38520,"1B","","","","","","IGI","Y","","2",""
2005-06-17,38520,"2","","","","","","IGI","Y","","1B",""
2005-06-17,38520,"1B","","","","","","IGI","Y","","12",""
2005-06-17,38520,"12","","","","","","IGI","Y","","1B",""
2005-06-18,38521,"4B","FF104","F","PUP","","END","ADIED","Y","","","F0501"
2005-06-19,38522,"11","DM062","M","","","START","BORN","Y","","D0503","D0503"
2005-06-19,38522,"11","DM063","M","","","START","BORN","Y","","D0503","D0503"
2005-06-19,38522,"11","DF064","F","","","START","BORN","Y","","D0503","D0503"
2005-06-19,38522,"11","DF006","F","AD","MULTI","","BIRTH","Y","","","D0503"
2005-06-19,38522,"11","DF017","F","AD","MULTI","","BIRTH","Y","","","D0503"
2005-06-19,38522,"11","D0503","","","","","BORN","Y","","","D0503"
2005-06-19,38522,"11","DF065","F","","","START","BORN","Y","","","D0503"
2005-06-21,38524,"12","HF021","F","AD","MULTI","","BIRTH","Y","","","V0502"
2005-06-21,38524,"12","V0502","","","","","BORN","Y","","","V0502"
2005-06-21,38524,"12","VM027","M","","","START","BORN","Y","","","V0502"
2008-04-01,39539,"15","VM079","M","PUP","DEP","","1STMO","Y","","","V0801"
2008-04-01,39539,"15","VF080","F","PUP","DEP","","1STMO","Y","","","V0801"
2008-04-01,39539,"1B","B0802","","","","","1STMO","Y","","UNK","B0802"
2008-04-01,39539,"1B","BP385","P","PUP","DEP","","1STMO","Y","","","B0802"
2008-04-01,39539,"1B","BP386","P","PUP","DEP","","1STMO","Y","","","B0802"
